geoid (zcta),state_abbr,lon,lat,count_prop,days_above_100_today,days_above_100_30yrs,change_days_above_100,change_perc_above_100
18342,pa,-75.2726,41.16694,321,0,2,2,NA
18343,nj,-75.1081,40.89543,2063,4,10,6,125
18344,pa,-75.34098,41.11849,1715,0,2,2,NA
18346,pa,-75.40794,41.13534,2451,0,1,1,NA
18347,pa,-75.55737,41.13378,6580,0,1,1,NA
18349,pa,-75.36813,41.102,227,1,2,1,100
18350,pa,-75.46659,41.12567,3545,0,1,1,NA
18351,pa,-75.0995,40.92283,274,4,10,6,150
18352,pa,-75.35478,41.00787,561,2,5,3,150
18353,pa,-75.36701,40.8965,5648,2,6,4,200
18354,pa,-75.32496,40.92571,508,3,7,4,133.3
18355,pa,-75.35396,41.07599,1336,1,2,1,100
18356,pa,-75.11811,41.01109,502,3,7,4,133.3
18357,pa,-75.21844,41.22769,141,0,1,1,NA
18360,pa,-75.28364,40.97392,12201,4,9,5,125
18370,pa,-75.34142,41.09181,731,1,3,2,200
18371,pa,-75.04167,41.15866,517,1,4,3,300
18372,pa,-75.32447,41.04724,2344,1,4,3,300
18403,pa,-75.52965,41.50042,3935,1,3,2,200
18405,pa,-75.10267,41.593,1982,1,3,2,200
18407,pa,-75.52784,41.59955,8457,0,2,2,NA
18411,pa,-75.74524,41.4542,10575,1,3,2,200
18413,pa,-75.58934,41.64813,95,0,2,2,NA
18414,pa,-75.7403,41.54011,3463,1,3,2,200
18415,pa,-75.11477,41.74424,1385,1,3,2,200
18417,pa,-75.19841,41.80471,2920,0,2,2,NA
18419,pa,-75.79095,41.58577,2625,1,4,3,300
18420,pa,-75.71013,41.60201,18,1,3,2,200
18421,pa,-75.46975,41.6645,2651,0,1,1,NA
18424,pa,-75.51569,41.22515,12413,0,1,1,NA
18425,pa,-75.02051,41.42571,934,1,3,2,200
18426,pa,-75.23551,41.31385,6478,0,1,1,NA
18427,pa,-75.4069,41.40466,118,0,1,1,NA
18428,pa,-75.12314,41.41609,15051,1,3,2,200
18430,pa,-75.47405,41.74801,31,0,0,0,NA
18431,pa,-75.25748,41.62295,8620,1,2,1,100
18433,pa,-75.58818,41.57445,3982,1,3,2,200
18434,pa,-75.54834,41.46147,1999,1,3,2,200
18435,pa,-75.00233,41.48906,1818,1,4,3,300
18436,pa,-75.39302,41.43678,15423,0,2,2,NA
18437,pa,-75.3064,41.86782,304,0,2,2,NA
18438,pa,-75.25098,41.43597,2221,0,2,2,NA
18439,pa,-75.34923,41.82685,757,0,1,1,NA
18441,pa,-75.62824,41.6595,178,1,3,2,200
18443,pa,-75.10114,41.66229,496,1,3,2,200
18444,pa,-75.55113,41.33101,8863,0,1,1,NA
18445,pa,-75.36062,41.2966,5791,0,1,1,NA
18446,pa,-75.757,41.64503,2193,1,4,3,300
18447,pa,-75.61669,41.50841,5345,1,4,3,300
18451,pa,-75.21647,41.40822,763,0,1,1,NA
18452,pa,-75.59028,41.48363,2458,1,4,3,300
18453,pa,-75.36199,41.75456,1327,0,1,1,NA
18454,pa,-75.42666,41.82897,389,0,1,1,NA
18455,pa,-75.35607,41.88678,94,0,1,1,NA
18456,pa,-75.34434,41.62624,316,0,2,2,NA
18457,pa,-75.04849,41.47188,79,1,3,2,200
18458,pa,-74.91635,41.40929,5251,1,3,2,200
18459,pa,-75.42908,41.50492,131,0,2,2,NA
18460,pa,-75.32354,41.25392,202,0,1,1,NA
18461,pa,-75.32819,41.92804,592,1,2,1,100
18462,pa,-75.42229,41.90748,668,0,1,1,NA
18463,pa,-75.40335,41.34922,169,0,1,1,NA
18464,pa,-75.17872,41.40325,1818,0,1,1,NA
18465,pa,-75.51188,41.82945,1654,0,1,1,NA
18466,pa,-75.38562,41.19548,9787,0,1,1,NA
18469,pa,-75.14217,41.70112,307,1,3,2,200
18470,pa,-75.53822,41.72795,2375,0,1,1,NA
18471,pa,-75.69218,41.52832,365,1,3,2,200
18472,pa,-75.39849,41.58376,3220,0,2,2,NA
18473,pa,-75.21089,41.52428,188,1,3,2,200
18503,pa,-75.66746,41.41112,389,2,5,3,150
18504,pa,-75.69987,41.42552,8763,2,6,4,200
18505,pa,-75.65312,41.38784,8580,1,3,2,200
18507,pa,-75.68048,41.35535,2629,2,5,3,150
18508,pa,-75.65793,41.45496,4990,2,6,4,200
18509,pa,-75.64291,41.43084,4775,2,5,3,150
18510,pa,-75.63677,41.40729,3935,2,5,3,150
18512,pa,-75.59458,41.42744,5856,1,4,3,300
18517,pa,-75.71364,41.39464,2032,2,6,4,200
18518,pa,-75.7396,41.375,4152,3,7,4,133.3
18519,pa,-75.63072,41.46194,2307,2,5,3,150
18602,pa,-75.75508,41.18752,235,0,2,2,NA
18603,pa,-76.24878,41.08295,9303,5,11,6,120
18610,pa,-75.5462,41.06308,4136,1,2,1,100
18612,pa,-75.98339,41.34938,8156,1,4,3,300
18614,pa,-76.37807,41.4897,2822,0,2,2,NA
18615,pa,-75.85729,41.46185,1247,2,6,4,200
18616,pa,-76.62376,41.50969,946,1,2,1,100
18617,pa,-76.07709,41.17148,897,2,6,4,200
18618,pa,-76.03483,41.37476,3346,1,3,2,200
18619,pa,-76.71125,41.44804,398,1,3,2,200
18621,pa,-76.09286,41.25332,3441,2,6,4,200
18622,pa,-76.27302,41.20379,140,3,8,5,166.7
18623,pa,-76.14765,41.67036,1671,2,4,2,100
18624,pa,-75.62086,41.05779,1444,0,1,1,NA
18625,pa,-75.85076,41.50964,532,2,5,3,150
18626,pa,-76.51319,41.40441,832,0,2,2,NA
18628,pa,-76.3144,41.43793,405,0,1,1,NA
18629,pa,-76.13826,41.51149,1444,1,3,2,200
18630,pa,-76.02946,41.66739,1996,2,5,3,150
18631,pa,-76.30342,41.02956,623,6,12,6,100
18632,pa,-76.38342,41.46689,316,0,2,2,NA
18634,pa,-76.02149,41.18998,6408,3,8,5,166.7
18635,pa,-76.20123,41.03049,2189,3,8,5,166.7
18636,pa,-76.09754,41.4025,875,1,3,2,200
18640,pa,-75.74027,41.29722,8205,2,6,4,200
18641,pa,-75.73042,41.33604,3292,2,5,3,150
18642,pa,-75.77671,41.35354,2155,2,6,4,200
18643,pa,-75.83622,41.36655,5847,3,8,5,166.7
18644,pa,-75.87856,41.33152,3909,3,8,5,166.7
18651,pa,-75.9619,41.2476,4733,5,10,5,100
18653,pa,-75.82357,41.39334,71,3,7,4,133.3
18655,pa,-76.19609,41.18175,4534,3,8,5,166.7
18656,pa,-76.20957,41.3226,1555,1,4,3,300
18657,pa,-75.95416,41.52526,6576,2,5,3,150
18660,pa,-76.06475,41.10447,2399,2,6,4,200
18661,pa,-75.75321,41.08569,5489,1,2,1,100
18701,pa,-75.88503,41.24365,900,3,7,4,133.3
18702,pa,-75.77407,41.22026,17301,2,6,4,200
18704,pa,-75.89464,41.27663,12974,4,10,6,150
18705,pa,-75.84334,41.27188,6852,2,6,4,200
18706,pa,-75.91147,41.20445,7661,2,5,3,150
18707,pa,-75.92642,41.13365,7771,1,3,2,200
18708,pa,-75.96538,41.29417,4439,2,6,4,200
18709,pa,-75.89652,41.28559,1353,4,10,6,150
18801,pa,-75.93837,41.82975,5101,1,2,1,100
18810,pa,-76.50453,41.93571,2628,2,6,4,200
18812,pa,-75.95761,41.96662,1476,1,2,1,100
18814,pa,-76.60559,41.78173,73,2,5,3,150
18816,pa,-75.9157,41.74986,62,1,3,2,200
18817,pa,-76.62629,41.87008,145,1,3,2,200
18818,pa,-76.04686,41.91032,1026,1,3,2,200
18821,pa,-75.73627,41.98663,506,1,3,2,200
18822,pa,-75.80143,41.94963,1689,1,3,2,200
18823,pa,-75.6935,41.7761,130,1,3,2,200
18824,pa,-75.78348,41.70412,914,1,3,2,200
18825,pa,-75.60105,41.80768,110,0,1,1,NA
18826,pa,-75.74652,41.75104,1300,1,3,2,200
18828,pa,-76.1045,41.79642,193,1,4,3,300
18829,pa,-76.1697,41.83452,571,1,3,2,200
18830,pa,-76.10747,41.95144,627,1,3,2,200
18831,pa,-76.60082,41.89121,578,2,5,3,150
18832,pa,-76.5566,41.67703,1138,1,3,2,200
18833,pa,-76.47898,41.59758,1855,1,3,2,200
18834,pa,-75.71431,41.84352,2554,1,2,1,100
18837,pa,-76.29654,41.92076,1775,1,4,3,300
18840,pa,-76.53583,41.9718,4816,3,7,4,133.3
18842,pa,-75.62107,41.75809,145,0,2,2,NA
18843,pa,-75.89958,41.79446,134,1,2,1,100
18844,pa,-75.91425,41.69516,1010,1,4,3,300
18845,pa,-76.18458,41.78807,253,1,4,3,300
18846,pa,-76.24091,41.60243,612,1,4,3,300
18847,pa,-75.56903,41.92954,4185,1,2,1,100
18848,pa,-76.45413,41.75208,4720,2,5,3,150
18850,pa,-76.49993,41.85294,1310,2,5,3,150
18851,pa,-76.17607,41.93403,660,1,3,2,200
18853,pa,-76.26899,41.72067,2820,2,5,3,150
18854,pa,-76.35535,41.79467,729,2,5,3,150
18901,pa,-75.14889,40.30541,10121,8,16,8,100
18902,pa,-75.09676,40.35307,8404,7,15,8,114.3
18912,pa,-75.05437,40.32376,36,8,16,8,100
18913,pa,-75.05584,40.38165,136,8,15,7,87.5
18914,pa,-75.20983,40.28902,8302,8,16,8,100
18915,pa,-75.25682,40.27211,569,7,15,8,114.3
18917,pa,-75.20408,40.373,595,6,12,6,100
18920,pa,-75.08425,40.49612,255,8,16,8,100
18923,pa,-75.17113,40.35776,423,6,13,7,116.7
18925,pa,-75.05641,40.28621,2644,8,16,8,100
18929,pa,-75.0798,40.25522,3442,9,17,8,88.9
18930,pa,-75.21352,40.52163,1539,7,14,7,100
18932,pa,-75.25583,40.29426,200,8,16,8,100
18935,pa,-75.40145,40.4372,50,9,18,9,100
18936,pa,-75.23096,40.22405,110,8,16,8,100
18938,pa,-74.99754,40.35239,6520,9,17,8,88.9
18940,pa,-74.94755,40.26318,12248,10,18,8,80
18942,pa,-75.15928,40.47017,1649,7,14,7,100
18944,pa,-75.23465,40.39136,10315,7,14,7,100
18947,pa,-75.11448,40.42437,2792,7,14,7,100
18950,pa,-75.07158,40.44299,148,7,15,8,114.3
18951,pa,-75.34461,40.4524,14409,8,16,8,100
18954,pa,-74.99939,40.22261,3420,10,19,9,90
18955,pa,-75.31516,40.47761,603,7,15,8,114.3
18960,pa,-75.32504,40.36404,5241,7,15,8,114.3
18962,pa,-75.27081,40.34592,205,6,13,7,116.7
18964,pa,-75.33331,40.29736,5275,8,16,8,100
18966,pa,-75.00629,40.18766,14491,11,20,9,81.8
18969,pa,-75.37277,40.32631,5759,8,16,8,100
18970,pa,-75.38121,40.412,288,8,16,8,100
18972,pa,-75.11957,40.53338,2047,7,14,7,100
18974,pa,-75.073,40.21595,14660,9,17,8,88.9
18976,pa,-75.14425,40.24786,7609,8,17,9,112.5
18977,pa,-74.88062,40.28722,2146,9,18,9,100
18980,pa,-75.01411,40.26793,288,9,17,8,88.9
19001,pa,-75.12544,40.12592,6534,10,19,9,90
19002,pa,-75.20995,40.18378,12043,9,18,9,100
19003,pa,-75.29893,40.00155,4746,12,23,11,91.7
19004,pa,-75.23003,40.01374,3286,13,24,11,84.6
19006,pa,-75.06151,40.13295,7525,11,20,9,81.8
19007,pa,-74.85863,40.1139,7744,14,24,10,71.4
19008,pa,-75.3608,39.97387,7223,12,22,10,83.3
19009,pa,-75.06424,40.13781,275,11,20,9,81.8
19010,pa,-75.32972,40.02363,6038,11,20,9,81.8
19012,pa,-75.10588,40.05977,2399,14,24,10,71.4
19013,pa,-75.37614,39.84791,14601,15,26,11,73.3
19014,pa,-75.4336,39.86366,8359,14,24,10,71.4
19015,pa,-75.39285,39.86924,5534,14,25,11,78.6
19017,pa,-75.46444,39.89087,219,13,23,10,76.9
19018,pa,-75.29859,39.92306,7853,14,24,10,71.4
19020,pa,-74.93859,40.10454,15721,14,25,11,78.6
19021,pa,-74.89154,40.08906,3640,14,25,11,78.6
19022,pa,-75.33702,39.86144,1446,14,25,11,78.6
19023,pa,-75.26739,39.91714,7875,14,25,11,78.6
19025,pa,-75.16199,40.14644,2218,9,18,9,100
19026,pa,-75.30404,39.95031,10320,13,24,11,84.6
19027,pa,-75.12423,40.07348,5608,12,22,10,83.3
19029,pa,-75.29122,39.86949,2041,14,25,11,78.6
19030,pa,-74.8372,40.18063,4114,12,22,10,83.3
19031,pa,-75.217,40.10916,2007,10,19,9,90
19032,pa,-75.27947,39.89117,2577,14,25,11,78.6
19033,pa,-75.32843,39.89088,2953,14,25,11,78.6
19034,pa,-75.20483,40.13427,2296,10,19,9,90
19035,pa,-75.28151,40.04918,1499,11,21,10,90.9
19036,pa,-75.29335,39.90358,4657,14,25,11,78.6
19038,pa,-75.17241,40.10169,11970,10,19,9,90
19040,pa,-75.1056,40.17688,7257,9,18,9,100
19041,pa,-75.31652,40.00718,1797,12,22,10,83.3
19043,pa,-75.30885,39.90031,1045,14,25,11,78.6
19044,pa,-75.15287,40.18607,5827,9,17,8,88.9
19046,pa,-75.10552,40.10141,6089,12,22,10,83.3
19047,pa,-74.91042,40.18132,12788,12,22,10,83.3
19050,pa,-75.26366,39.93755,9179,14,25,11,78.6
19053,pa,-74.97955,40.1547,10138,12,22,10,83.3
19054,pa,-74.82036,40.17087,5521,12,22,10,83.3
19055,pa,-74.83876,40.14968,4741,12,23,11,91.7
19056,pa,-74.88582,40.14964,4619,13,23,10,76.9
19057,pa,-74.85647,40.14005,5848,13,23,10,76.9
19060,pa,-75.49367,39.84998,4336,11,21,10,90.9
19061,pa,-75.43539,39.82945,7555,15,26,11,73.3
19063,pa,-75.41409,39.92183,12594,13,23,10,76.9
19064,pa,-75.34114,39.9333,8996,13,24,11,84.6
19066,pa,-75.24906,40.00258,1730,14,24,10,71.4
19067,pa,-74.81591,40.2063,18672,11,20,9,81.8
19070,pa,-75.32473,39.90625,2648,13,24,11,84.6
19072,pa,-75.2577,40.0243,3230,13,24,11,84.6
19073,pa,-75.43484,39.98105,7806,11,20,9,81.8
19074,pa,-75.29642,39.88643,2001,14,25,11,78.6
19075,pa,-75.18634,40.11404,2937,10,19,9,90
19076,pa,-75.30765,39.88593,2117,14,25,11,78.6
19078,pa,-75.32189,39.87473,3862,14,25,11,78.6
19079,pa,-75.26667,39.8988,3521,14,25,11,78.6
19081,pa,-75.34716,39.89805,3069,14,25,11,78.6
19082,pa,-75.27042,39.96043,9655,14,25,11,78.6
19083,pa,-75.31207,39.97703,12967,13,23,10,76.9
19085,pa,-75.34957,40.03733,2285,10,18,8,80
19086,pa,-75.37004,39.89064,4178,14,25,11,78.6
19087,pa,-75.39986,40.06115,10543,9,17,8,88.9
19090,pa,-75.12685,40.15673,6954,10,18,8,80
19094,pa,-75.34664,39.87488,1440,14,25,11,78.6
19095,pa,-75.15123,40.08599,1934,11,21,10,90.9
19096,pa,-75.27418,39.99788,4225,13,23,10,76.9
19102,pa,-75.16559,39.95278,354,15,27,12,80
19103,pa,-75.174,39.95283,2826,15,27,12,80
19104,pa,-75.19837,39.95913,11693,15,26,11,73.3
19106,pa,-75.14315,39.94851,2058,15,27,12,80
19107,pa,-75.15865,39.95174,1934,15,27,12,80
19109,pa,-75.16365,39.94965,1,15,27,12,80
19111,pa,-75.08052,40.06021,19075,14,24,10,71.4
19112,pa,-75.16966,39.88986,84,14,25,11,78.6
19113,pa,-75.25331,39.86742,113,14,25,11,78.6
19114,pa,-75.0036,40.06741,8715,14,24,10,71.4
19115,pa,-75.04579,40.09107,8880,12,22,10,83.3
19116,pa,-75.01272,40.11674,9448,12,21,9,75
19118,pa,-75.21246,40.07267,2869,10,19,9,90
19119,pa,-75.19098,40.05383,9656,13,23,10,76.9
19120,pa,-75.11997,40.03369,21649,14,25,11,78.6
19121,pa,-75.17875,39.98218,16313,15,26,11,73.3
19122,pa,-75.1459,39.97775,8176,15,27,12,80
19123,pa,-75.1457,39.96408,4967,15,27,12,80
19124,pa,-75.09309,40.01708,23017,15,26,11,73.3
19125,pa,-75.1248,39.9762,12327,15,27,12,80
19126,pa,-75.13756,40.05539,4742,14,24,10,71.4
19127,pa,-75.22701,40.02814,2770,13,23,10,76.9
19128,pa,-75.22899,40.04882,13125,13,23,10,76.9
19129,pa,-75.18457,40.01361,3903,15,26,11,73.3
19130,pa,-75.1754,39.96778,7533,15,27,12,80
19131,pa,-75.21791,39.98857,14169,14,25,11,78.6
19132,pa,-75.17085,39.99626,20475,15,26,11,73.3
19133,pa,-75.14151,39.99263,14581,15,26,11,73.3
19134,pa,-75.10837,39.98983,25552,15,26,11,73.3
19135,pa,-75.0493,40.02186,12206,15,25,10,66.7
19136,pa,-75.01883,40.03973,11083,14,25,11,78.6
19137,pa,-75.07395,39.99462,3856,15,26,11,73.3
19138,pa,-75.15905,40.056,12731,13,23,10,76.9
19139,pa,-75.22958,39.96144,16597,14,26,12,85.7
19140,pa,-75.14501,40.01233,22590,15,26,11,73.3
19141,pa,-75.14569,40.03758,10257,14,24,10,71.4
19142,pa,-75.23419,39.92267,11255,14,25,11,78.6
19143,pa,-75.22644,39.94287,25244,14,25,11,78.6
19144,pa,-75.17494,40.03308,13401,14,24,10,71.4
19145,pa,-75.19206,39.91486,18354,14,25,11,78.6
19146,pa,-75.18366,39.9394,18255,14,26,12,85.7
19147,pa,-75.15226,39.93582,15128,14,26,12,85.7
19148,pa,-75.1514,39.91165,21118,14,26,12,85.7
19149,pa,-75.06576,40.03772,18451,14,25,11,78.6
19150,pa,-75.17182,40.0725,9257,11,21,10,90.9
19151,pa,-75.25625,39.9756,11120,14,25,11,78.6
19152,pa,-75.04674,40.06077,10106,14,24,10,71.4
19153,pa,-75.22831,39.89329,4303,14,25,11,78.6
19154,pa,-74.98158,40.09507,11094,14,24,10,71.4
19301,pa,-75.48025,40.04113,2580,7,15,8,114.3
19310,pa,-75.96966,39.93539,1132,7,14,7,100
19311,pa,-75.769,39.8227,3210,9,18,9,100
19312,pa,-75.45164,40.0324,4198,8,17,9,112.5
19316,pa,-75.8365,40.05547,118,6,13,7,116.7
19317,pa,-75.60172,39.85788,4196,9,18,9,100
19319,pa,-75.5205,39.92829,79,10,19,9,90
19320,pa,-75.83099,39.96903,20965,8,15,7,87.5
19330,pa,-75.91651,39.87241,2593,8,16,8,100
19333,pa,-75.42325,40.04114,1818,9,17,8,88.9
19335,pa,-75.72016,40.02285,18694,8,16,8,100
19341,pa,-75.63668,40.04106,5563,8,15,7,87.5
19342,pa,-75.49676,39.90575,6245,10,20,10,100
19343,pa,-75.75464,40.10138,3466,7,14,7,100
19344,pa,-75.88153,40.08403,3748,6,11,5,83.3
19345,pa,-75.56529,40.02947,2,7,13,6,85.7
19348,pa,-75.71377,39.86733,8262,9,17,8,88.9
19350,pa,-75.79466,39.76332,4390,10,20,10,100
19352,pa,-75.88925,39.77683,3272,11,21,10,90.9
19355,pa,-75.53096,40.04685,10605,7,15,8,114.3
19358,pa,-75.80265,39.96169,221,8,16,8,100
19362,pa,-76.06809,39.75243,2101,13,25,12,92.3
19363,pa,-75.97454,39.78705,6420,11,22,11,100
19365,pa,-75.92511,39.96408,2984,7,14,7,100
19367,pa,-75.88402,39.96299,85,7,15,8,114.3
19372,pa,-75.75899,39.9984,460,8,15,7,87.5
19373,pa,-75.5339,39.90248,1003,9,18,9,100
19374,pa,-75.75325,39.83346,322,9,17,8,88.9
19375,pa,-75.74027,39.90039,46,8,16,8,100
19380,pa,-75.60719,39.98485,17209,8,16,8,100
19382,pa,-75.61229,39.92808,16319,9,18,9,100
19383,pa,-75.60163,39.95159,2,9,17,8,88.9
19390,pa,-75.84008,39.83289,4921,9,18,9,100
19401,pa,-75.33132,40.13034,13314,11,21,10,90.9
19403,pa,-75.37964,40.14964,17620,10,20,10,100
19405,pa,-75.34065,40.10384,2123,11,20,9,81.8
19406,pa,-75.38241,40.09442,7802,10,19,9,90
19422,pa,-75.27724,40.15736,7305,10,19,9,90
19425,pa,-75.64637,40.10222,6115,7,15,8,114.3
19426,pa,-75.43728,40.19135,14376,9,18,9,100
19428,pa,-75.30083,40.08041,7348,11,21,10,90.9
19435,pa,-75.56917,40.32748,48,12,22,10,83.3
19436,pa,-75.247,40.20151,76,8,16,8,100
19437,pa,-75.25858,40.18241,333,10,18,8,80
19438,pa,-75.39514,40.26979,9150,9,18,9,100
19440,pa,-75.28948,40.28648,7144,8,16,8,100
19442,pa,-75.58314,40.12952,17,9,18,9,100
19444,pa,-75.25316,40.08774,3745,11,20,9,81.8
19446,pa,-75.30368,40.23198,19384,8,16,8,100
19453,pa,-75.50157,40.13921,800,10,20,10,100
19454,pa,-75.24309,40.22346,11951,8,16,8,100
19456,pa,-75.46095,40.13332,291,11,21,10,90.9
19457,pa,-75.58799,40.20459,56,9,18,9,100
19460,pa,-75.53009,40.12704,15973,10,19,9,90
19462,pa,-75.28376,40.11554,5945,11,20,9,81.8
19464,pa,-75.61573,40.25886,18934,10,19,9,90
19465,pa,-75.67292,40.19853,7249,8,16,8,100
19468,pa,-75.53287,40.20755,9980,9,18,9,100
19472,pa,-75.57378,40.33693,27,12,22,10,83.3
19473,pa,-75.47483,40.25898,6485,9,18,9,100
19474,pa,-75.40404,40.22353,357,9,18,9,100
19475,pa,-75.60066,40.17044,4085,9,18,9,100
19477,pa,-75.23268,40.18387,35,10,19,9,90
19492,pa,-75.492,40.28551,198,10,19,9,90
19501,pa,-76.05845,40.24277,442,6,12,6,100
19503,pa,-75.57691,40.40502,498,10,20,10,100
19504,pa,-75.58836,40.40704,2358,10,19,9,90
19505,pa,-75.62131,40.38155,1333,10,19,9,90
19506,pa,-76.12574,40.45958,3674,6,12,6,100
19507,pa,-76.28582,40.49175,1739,6,12,6,100
19508,pa,-75.84165,40.26382,6600,7,14,7,100
19510,pa,-75.88256,40.44781,2781,5,12,7,140
19511,pa,-75.74375,40.48466,105,5,11,6,120
19512,pa,-75.67943,40.34847,7273,9,17,8,88.9
19518,pa,-75.75308,40.26887,5766,8,16,8,100
19519,pa,-75.73339,40.32025,21,8,16,8,100
19520,pa,-75.79712,40.16253,2845,6,11,5,83.3
19522,pa,-75.8185,40.4473,6073,5,11,6,120
19523,pa,-75.84568,40.20274,99,5,11,6,120
19525,pa,-75.58676,40.30761,6321,10,19,9,90
19526,pa,-75.99624,40.5466,4639,6,12,6,100
19529,pa,-75.86455,40.63129,1911,4,10,6,150
19530,pa,-75.77795,40.53823,4407,6,12,6,100
19533,pa,-75.98741,40.42411,2886,7,14,7,100
19534,pa,-75.87454,40.57336,979,5,11,6,120
19535,pa,-75.80416,40.34036,11,8,17,9,112.5
19536,pa,-75.75872,40.48043,198,4,8,4,100
19538,pa,-75.70038,40.54702,35,6,13,7,116.7
19539,pa,-75.68948,40.48985,2048,4,10,6,150
19540,pa,-75.96607,40.23692,4846,5,11,6,120
19541,pa,-76.02546,40.47992,1804,6,13,7,116.7
19542,pa,-75.76719,40.2612,31,6,13,7,116.7
19543,pa,-75.8924,40.17119,2311,5,11,6,120
19544,pa,-76.29618,40.41709,99,6,13,7,116.7
19545,pa,-75.62407,40.34152,166,11,21,10,90.9
19547,pa,-75.76541,40.38114,2020,7,14,7,100
19549,pa,-76.02099,40.58457,183,5,10,5,100
19550,pa,-76.25072,40.45574,177,6,12,6,100
19551,pa,-76.14052,40.35955,2188,5,11,6,120
19554,pa,-76.10373,40.51288,176,6,12,6,100
19555,pa,-75.95134,40.49394,1659,6,13,7,116.7
19559,pa,-76.18253,40.49445,150,5,12,7,140
19560,pa,-75.8943,40.40341,3564,5,11,6,120
19562,pa,-75.70233,40.50499,810,4,9,5,125
19564,pa,-75.87445,40.52151,63,6,13,7,116.7
19565,pa,-76.0864,40.34286,3389,6,13,7,116.7
19567,pa,-76.21162,40.39341,2219,6,12,6,100
19601,pa,-75.94108,40.35264,9495,7,15,8,114.3
19602,pa,-75.91458,40.32868,5942,7,14,7,100
19604,pa,-75.9106,40.35754,8046,7,14,7,100
19605,pa,-75.94364,40.39825,8352,7,14,7,100
19606,pa,-75.85739,40.33714,13140,7,15,8,114.3
19607,pa,-75.9444,40.29164,8051,6,13,7,116.7
19608,pa,-76.03454,40.31133,8540,6,12,6,100
19609,pa,-75.99713,40.32801,4135,7,14,7,100
19610,pa,-75.97605,40.34007,5201,7,14,7,100
19611,pa,-75.94104,40.32479,3289,7,15,8,114.3
19701,de,-75.69936,39.58435,13834,13,25,12,92.3
19702,de,-75.7275,39.62227,16629,13,25,12,92.3
19703,de,-75.45578,39.80268,4539,15,26,11,73.3
19706,de,-75.59561,39.57243,947,12,23,11,91.7
19707,de,-75.68091,39.78602,6202,10,19,9,90
19709,de,-75.67803,39.48967,21298,12,23,11,91.7
19710,de,-75.58809,39.79517,16,10,19,9,90
19711,de,-75.73973,39.71434,15915,13,25,12,92.3
19713,de,-75.7123,39.67078,9138,14,26,12,85.7
19716,de,-75.75839,39.68956,3,15,27,12,80
19717,de,-75.75227,39.67846,9,15,27,12,80
19720,de,-75.60397,39.64641,20501,11,22,11,100
19730,de,-75.65361,39.45918,301,12,24,12,100
19731,de,-75.58333,39.51891,192,11,22,11,100
19732,de,-75.57004,39.7839,16,10,19,9,90
19733,de,-75.65109,39.55583,55,13,25,12,92.3
19734,de,-75.6468,39.38416,6993,12,24,12,100
19736,de,-75.67664,39.80607,23,10,19,9,90
19801,de,-75.54111,39.72661,5921,13,23,10,76.9
19802,de,-75.52893,39.75683,8966,13,24,11,84.6
19803,de,-75.54213,39.80037,8489,11,21,10,90.9
19804,de,-75.61844,39.71683,7148,11,22,11,100
19805,de,-75.5927,39.7447,14584,12,22,10,83.3
19806,de,-75.56422,39.76328,3184,12,22,10,83.3
19807,de,-75.60982,39.79776,3111,10,20,10,100
19808,de,-75.66522,39.73838,13686,11,22,11,100
19809,de,-75.50122,39.75787,5091,14,25,11,78.6
19810,de,-75.5064,39.81878,8647,12,21,9,75
19901,de,-75.47227,39.17173,11358,10,20,10,100
19904,de,-75.59493,39.17026,16334,11,21,10,90.9
19930,de,-75.06219,38.5487,5947,7,18,11,157.1
19931,de,-75.62299,38.57399,220,17,30,13,76.5
19933,de,-75.60957,38.73601,4874,15,28,13,86.7
19934,de,-75.62906,39.08335,6390,12,23,11,91.7
19936,de,-75.58439,39.21911,112,11,22,11,100
19938,de,-75.6992,39.25724,4414,12,24,12,100
19939,de,-75.21065,38.56478,4795,10,22,12,120
19940,de,-75.56884,38.47785,3328,19,33,14,73.7
19941,de,-75.42554,38.79557,2252,13,26,13,100
19943,de,-75.60882,39.0058,8022,12,24,12,100
19944,de,-75.05562,38.47523,1049,8,18,10,125
19945,de,-75.22877,38.50476,6089,10,22,12,120
19946,de,-75.45411,39.03425,2877,10,21,11,110
19947,de,-75.3967,38.67238,9443,13,27,14,107.7
19950,de,-75.59735,38.82014,4090,13,25,12,92.3
19951,de,-75.25449,38.69116,1730,12,25,13,108.3
19952,de,-75.62615,38.91586,5420,13,25,12,92.3
19953,de,-75.698,39.15211,2133,13,25,12,92.3
19954,de,-75.52038,38.89746,833,12,24,12,100
19955,de,-75.66864,39.22593,42,12,24,12,100
19956,de,-75.54075,38.54787,7694,17,31,14,82.4
19958,de,-75.16261,38.73357,17655,10,22,12,120
19960,de,-75.41361,38.84899,3480,12,25,13,108.3
19962,de,-75.49743,39.07015,5942,10,21,11,110
19963,de,-75.3776,38.93748,12301,12,24,12,100
19964,de,-75.72324,39.09059,631,15,27,12,80
19966,de,-75.28156,38.58115,14982,12,25,13,108.3
19967,de,-75.12245,38.53871,1531,7,18,11,157.1
19968,de,-75.28639,38.77768,9134,11,24,13,118.2
19970,de,-75.09658,38.56197,7874,7,18,11,157.1
19971,de,-75.09826,38.68679,11201,8,19,11,137.5
19973,de,-75.6158,38.63928,11931,16,29,13,81.3
19975,de,-75.17489,38.47015,8177,9,21,12,133.3
