fips,namelsad,count_property,count_firefactor1,count_firefactor2,count_firefactor3,count_firefactor4,count_firefactor5,count_firefactor6,count_firefactor7,count_firefactor8,count_firefactor9,count_firefactor10
13009,Baldwin County,21327,1158,4431,9921,5595,222,0,0,0,0,0
13011,Banks County,10124,764,1857,6161,1326,16,0,0,0,0,0
13013,Barrow County,31567,3209,11825,16045,488,0,0,0,0,0,0
13015,Bartow County,46450,1080,6149,18158,10178,6530,2605,1215,422,90,23
13017,Ben Hill County,10498,243,488,2809,2146,2414,1051,985,356,6,0
13019,Berrien County,10241,19,21,869,1874,1958,2041,1952,1115,255,137
13021,Bibb County,68702,8051,21710,29979,8110,801,51,0,0,0,0
13023,Bleckley County,6806,21,42,1083,2343,1819,999,496,3,0,0
13025,Brantley County,13000,4,3,376,1825,2571,2663,2992,2071,421,74
13027,Brooks County,9901,88,111,1623,2486,1818,1412,1333,837,108,85
13029,Bryan County,19440,600,1214,10494,6063,947,97,25,0,0,0
13031,Bulloch County,32342,2274,3478,14321,8737,2737,669,116,10,0,0
13033,Burke County,16904,325,557,5502,8615,1787,118,0,0,0,0
13035,Butts County,12751,566,2237,8753,1172,23,0,0,0,0,0
13037,Calhoun County,3358,71,170,781,1197,1017,119,3,0,0,0
13039,Camden County,31526,125,169,8274,9161,5984,3921,2844,848,101,99
13043,Candler County,6991,49,52,1563,2517,1543,856,359,52,0,0
13045,Carroll County,53656,3214,14736,31754,3928,24,0,0,0,0,0
13047,Catoosa County,28971,2208,2413,12678,7979,3159,476,58,0,0,0
13049,Charlton County,7252,9,0,16,874,1296,1239,2080,1376,246,116
13051,Chatham County,117795,28870,17516,48197,16192,4091,2802,124,3,0,0
13053,Chattahoochee County,1785,2,0,501,990,282,10,0,0,0,0
13055,Chattooga County,14334,199,694,3820,4030,3502,1640,346,103,0,0
13057,Cherokee County,106782,7513,35354,40723,7194,5353,4852,3706,1731,295,61
13059,Clarke County,41315,5849,17742,17418,306,0,0,0,0,0,0
13061,Clay County,3219,68,66,1695,1272,116,2,0,0,0,0
13063,Clayton County,90187,25541,35217,29112,317,0,0,0,0,0,0
13065,Clinch County,4253,1,0,423,1141,1037,786,597,238,21,9
13067,Cobb County,248552,96189,122946,29085,332,0,0,0,0,0,0
13069,Coffee County,20003,83,198,3883,5628,3924,3092,2093,968,126,8
13071,Colquitt County,23001,429,561,5197,6390,4890,3052,1778,652,39,13
13073,Columbia County,64821,7285,4505,33868,17790,1373,0,0,0,0,0
13075,Cook County,10324,7,13,502,1611,1577,2545,2219,1344,395,111
13077,Coweta County,61081,3104,12782,39818,5369,8,0,0,0,0,0
13079,Crawford County,7864,7,20,1733,4106,1572,394,32,0,0,0
13081,Crisp County,12323,226,445,3765,5109,1963,668,144,3,0,0
13083,Dade County,9253,5,31,1239,2619,3078,1742,500,39,0,0
13085,Dawson County,14582,1076,3558,6901,1055,965,600,307,120,0,0
13087,Decatur County,18596,221,489,4105,5610,3854,2435,1339,509,34,0
13089,DeKalb County,234247,119747,96395,18005,100,0,0,0,0,0,0
13091,Dodge County,11682,27,17,828,2701,3348,2559,1964,238,0,0
13093,Dooly County,7274,786,568,2810,2368,596,131,14,1,0,0
13095,Dougherty County,37673,5116,3256,14033,11206,2907,901,227,27,0,0
13097,Douglas County,54160,5772,29426,18568,393,1,0,0,0,0,0
13099,Early County,8595,233,231,1599,3227,2445,658,202,0,0,0
13101,Echols County,1987,3,0,41,248,351,350,389,413,158,34
13103,Effingham County,30470,1134,2529,16620,9096,981,109,1,0,0,0
13105,Elbert County,14067,73,540,8253,5003,198,0,0,0,0,0
13107,Emanuel County,14705,79,445,5170,4724,2943,930,221,144,33,16
13109,Evans County,6551,52,57,879,1792,2298,990,436,47,0,0
13111,Fannin County,26999,11,167,1484,3437,4845,5570,6340,4517,628,0
13113,Fayette County,45314,4136,21441,19025,712,0,0,0,0,0,0
13115,Floyd County,49134,1094,4273,17939,12868,9098,2944,833,84,1,0
13117,Forsyth County,97048,8816,43650,43115,1451,8,7,1,0,0,0
13119,Franklin County,15955,811,2274,9294,3309,267,0,0,0,0,0
13121,Fulton County,315232,125446,143262,45833,691,0,0,0,0,0,0
13123,Gilmer County,34141,96,245,2855,7644,9164,6276,5296,2071,440,54
13125,Glascock County,2324,4,25,888,1292,115,0,0,0,0,0
13127,Glynn County,43327,5389,1544,15869,9978,5680,3513,1043,255,27,29
13129,Gordon County,27710,1202,3421,10069,6047,3842,1208,1116,802,3,0
13131,Grady County,13882,154,272,3516,4221,3233,1763,639,84,0,0
13133,Greene County,17101,690,3866,11252,1292,1,0,0,0,0,0
13135,Gwinnett County,288266,91294,142258,54190,524,0,0,0,0,0,0
13137,Habersham County,23105,3907,6157,11619,998,255,157,11,1,0,0
13139,Hall County,80777,12992,25695,39082,2991,17,0,0,0,0,0
13141,Hancock County,10917,79,794,7108,2876,60,0,0,0,0,0
13143,Haralson County,16634,192,1174,7666,4059,2476,837,223,7,0,0
13145,Harris County,19567,319,1651,14958,2627,12,0,0,0,0,0
13147,Hart County,17572,1131,3378,10238,2764,61,0,0,0,0,0
13149,Heard County,6681,78,448,5374,780,1,0,0,0,0,0
13151,Henry County,87600,3627,18001,62936,3035,1,0,0,0,0,0
13153,Houston County,65516,6515,4999,27223,22733,3796,248,2,0,0,0
13155,Irwin County,6183,131,168,1694,1567,1489,600,432,102,0,0
13157,Jackson County,37010,4174,11288,20687,857,4,0,0,0,0,0
13159,Jasper County,10132,205,1624,7362,937,4,0,0,0,0,0
13161,Jeff Davis County,7772,7,6,534,1659,1801,1764,1373,560,55,13
13163,Jefferson County,11599,90,150,3736,6969,646,8,0,0,0,0
13165,Jenkins County,6554,168,244,1535,3059,1240,279,27,2,0,0
13167,Johnson County,5683,10,4,615,2138,1872,923,120,1,0,0
13169,Jones County,15544,27,96,6407,7886,1105,23,0,0,0,0
13171,Lamar County,9536,254,1378,6861,1038,5,0,0,0,0,0
13173,Lanier County,5336,5,9,1030,1080,1052,656,625,523,227,129
13175,Laurens County,28722,101,272,4297,7922,7892,5315,2639,282,2,0
13177,Lee County,14244,249,413,3682,4761,3018,1473,574,74,0,0
13179,Liberty County,26080,162,266,7783,8306,6608,2699,203,25,16,12
13181,Lincoln County,8740,128,686,5424,2465,37,0,0,0,0,0
13183,Long County,6606,26,70,2130,2568,1543,263,6,0,0,0
13185,Lowndes County,49825,1471,892,8318,10328,11043,7836,5178,3477,878,404
13187,Lumpkin County,17158,869,2084,10423,3362,233,109,57,21,0,0
13189,McDuffie County,12428,36,81,5478,5988,824,21,0,0,0,0
13191,McIntosh County,12937,24,35,3854,4653,2873,803,379,247,51,18
13193,Macon County,8042,159,659,3908,2888,420,8,0,0,0,0
13195,Madison County,16269,466,1523,9767,4284,229,0,0,0,0,0
13197,Marion County,5536,3,5,210,1712,2467,1128,11,0,0,0
13199,Meriwether County,16359,427,2112,11533,2257,29,1,0,0,0,0
13201,Miller County,4171,275,271,940,904,1161,524,95,1,0,0
13205,Mitchell County,11926,197,268,3059,3214,2673,1257,877,315,56,10
13207,Monroe County,15864,141,1035,10367,4298,22,1,0,0,0,0
13209,Montgomery County,6011,16,10,634,1555,1722,1390,587,97,0,0
13211,Morgan County,12171,1045,2780,7469,877,0,0,0,0,0,0
13213,Murray County,18027,323,994,5976,5076,3224,1152,480,516,184,102
13215,Muscogee County,70039,37134,13329,18344,1231,1,0,0,0,0,0
13217,Newton County,45271,1756,10395,31049,2067,4,0,0,0,0,0
13219,Oconee County,18835,1246,4436,12051,1102,0,0,0,0,0,0
13221,Oglethorpe County,9989,72,428,6406,3009,74,0,0,0,0,0
13223,Paulding County,67603,955,12279,43048,10121,1145,54,1,0,0,0
13225,Peach County,13860,736,1420,5687,4782,1210,25,0,0,0,0
13227,Pickens County,20749,10,79,1596,3786,5015,4235,4368,1562,98,0
13229,Pierce County,12385,8,27,849,2198,2374,2547,2319,1570,402,91
13231,Pike County,9726,46,204,7247,2224,5,0,0,0,0,0
13233,Polk County,22909,180,1389,6887,5195,4435,2817,1669,329,8,0
13235,Pulaski County,6378,46,52,914,2194,1934,909,302,27,0,0
13237,Putnam County,19096,790,4254,11590,2455,7,0,0,0,0,0
13239,Quitman County,2942,15,183,693,1341,703,7,0,0,0,0
13241,Rabun County,17348,243,500,4232,3824,3687,2767,1964,131,0,0
13243,Randolph County,5570,102,117,1951,2584,765,51,0,0,0,0
13245,Richmond County,80222,23163,10433,14362,23277,8102,873,12,0,0,0
13247,Rockdale County,35548,2354,11651,21011,532,0,0,0,0,0,0
13249,Schley County,3068,5,1,971,1451,617,23,0,0,0,0
13251,Screven County,10941,258,441,3374,3636,2510,651,70,1,0,0
13253,Seminole County,7881,165,178,1961,1990,1590,1776,206,15,0,0
13255,Spalding County,32330,1202,8154,19349,3514,111,0,0,0,0,0
13257,Stephens County,16902,2291,4253,8030,2191,129,8,0,0,0,0
13259,Stewart County,4033,13,14,1051,2085,789,76,5,0,0,0
13261,Sumter County,16294,364,812,6364,5791,2465,477,21,0,0,0
13263,Talbot County,6601,61,306,3649,2276,309,0,0,0,0,0
13265,Taliaferro County,2260,8,148,1591,513,0,0,0,0,0,0
13267,Tattnall County,12473,132,150,2071,3509,3084,1911,1084,509,23,0
13269,Taylor County,6253,30,77,1418,2025,1914,777,12,0,0,0
13271,Telfair County,8716,13,6,656,1910,2307,1701,1349,722,50,2
13273,Terrell County,6492,779,1458,2470,1105,488,170,22,0,0,0
13275,Thomas County,24482,2442,1650,7994,7149,3158,1417,568,96,8,0
13277,Tift County,18562,396,475,4912,4450,3561,3227,1303,222,16,0
13279,Toombs County,16095,39,18,2367,5754,3242,2010,1852,761,51,1
13281,Towns County,14549,251,423,2448,3586,3094,2729,1629,348,41,0
13283,Treutlen County,4231,9,1,51,523,1314,1313,894,124,2,0
13285,Troup County,33839,2659,7863,19952,3339,26,0,0,0,0,0
13287,Turner County,5571,87,73,1572,1555,1345,563,319,57,0,0
13289,Twiggs County,6953,38,51,471,2581,2890,914,8,0,0,0
13291,Union County,23668,78,165,1916,4144,5587,5328,4676,1740,34,0
13293,Upson County,15758,352,2127,8867,4299,113,0,0,0,0,0
13295,Walker County,33898,647,2102,13506,9735,5568,2070,267,3,0,0
13297,Walton County,40996,2098,11670,25563,1665,0,0,0,0,0,0
13299,Ware County,21696,1415,467,3451,4225,3187,3577,3146,1341,450,437
13301,Warren County,4660,155,621,2179,1563,138,4,0,0,0,0
13303,Washington County,12707,57,288,6123,5494,730,15,0,0,0,0
13305,Wayne County,16377,38,58,2025,3541,4245,3438,2351,620,43,18
13307,Webster County,1907,15,23,565,848,440,16,0,0,0,0
13309,Wheeler County,4070,3,5,158,537,1082,1101,878,286,17,3
13311,White County,18933,2769,5005,9867,1078,113,56,45,0,0,0
13313,Whitfield County,40546,5805,4543,14837,9659,4600,959,143,0,0,0
13315,Wilcox County,5834,70,102,1161,1756,1336,836,545,28,0,0
13317,Wilkes County,7767,269,994,4728,1768,8,0,0,0,0,0
13319,Wilkinson County,7336,19,147,3151,3250,732,36,1,0,0,0
13321,Worth County,12451,330,528,3319,3787,2321,1124,697,313,30,2
16001,Ada County,203124,116990,33945,27950,10466,5671,3459,1818,1203,511,745
16003,Adams County,7389,39,20,314,519,879,1013,1728,957,493,1427
16005,Bannock County,43639,6721,1659,3795,3864,5141,3254,11472,5270,1497,966
16007,Bear Lake County,10626,3364,2469,4006,682,26,15,49,15,0,0
16009,Benewah County,10574,467,364,2281,2888,2814,1487,264,9,0,0
16011,Bingham County,31171,23244,1573,2172,1189,1015,484,821,310,175,188
16013,Blaine County,23146,394,159,1351,1818,1929,3732,7382,2579,1781,2021
16015,Boise County,11692,19,4,21,138,415,336,1300,3305,823,5331
16017,Bonner County,41601,3034,6915,19218,8592,2880,822,140,0,0,0
16019,Bonneville County,55275,41370,3749,3362,1374,1336,1596,1455,811,141,81
16021,Boundary County,10500,1928,2340,4372,1603,229,18,9,1,0,0
16023,Butte County,5021,868,171,478,299,398,431,470,655,253,998
16025,Camas County,4431,1066,226,334,286,435,406,435,622,283,338
16027,Canyon County,96628,71792,15885,7304,1027,386,129,75,30,0,0
16029,Caribou County,8605,2075,981,2558,712,492,412,530,683,138,24
16031,Cassia County,16862,10686,803,1082,708,683,672,793,718,220,440
16033,Clark County,3516,172,45,314,419,475,929,1013,148,1,0
16035,Clearwater County,11197,135,114,1064,1825,1721,1589,1552,1464,1057,676
16037,Custer County,6533,706,362,1008,1337,1819,662,388,245,5,1
16039,Elmore County,20876,574,272,1090,1323,1118,1353,1410,3765,5732,4198
16041,Franklin County,9156,6507,1063,739,502,240,98,7,0,0,0
16043,Fremont County,21000,5809,1154,3141,3875,1957,1807,1801,1211,200,45
16045,Gem County,10371,2285,1581,3847,492,616,526,581,297,41,105
16047,Gooding County,9622,2662,882,3551,1175,331,161,262,467,107,24
16049,Idaho County,18830,1472,423,2318,2141,1919,2611,2658,2047,1149,2092
16051,Jefferson County,16852,14726,761,472,187,133,170,165,190,34,14
16053,Jerome County,12269,8682,930,951,432,401,261,221,282,82,27
16055,Kootenai County,84371,13020,9890,30133,21223,6515,2466,952,169,3,0
16057,Latah County,19915,9696,1477,2654,2754,1744,1012,469,109,0,0
16059,Lemhi County,15295,345,477,2419,2543,3285,3220,1782,618,264,342
16061,Lewis County,4718,1868,268,581,422,277,833,346,102,15,6
16063,Lincoln County,4106,803,266,800,379,371,274,208,615,316,74
16065,Madison County,15328,13727,497,351,197,135,138,131,83,37,32
16067,Minidoka County,12709,11539,270,375,123,64,42,57,81,87,71
16069,Nez Perce County,24965,4508,1249,7194,7334,2184,1379,655,196,262,4
16071,Oneida County,8191,1740,477,1458,1220,799,754,680,508,185,370
16073,Owyhee County,9492,3425,984,975,788,745,945,1079,462,62,27
16075,Payette County,12743,7724,1769,1899,910,301,126,13,1,0,0
16077,Power County,7106,1967,448,2013,867,530,378,331,287,186,99
16079,Shoshone County,15946,41,297,3370,5485,4979,1084,591,99,0,0
16081,Teton County,14097,3152,4053,3977,1173,717,418,360,200,40,7
16083,Twin Falls County,44142,30083,3210,3509,1983,2726,1623,612,307,82,7
16085,Valley County,23924,52,79,705,1821,4652,2627,1897,4072,2262,5757
16087,Washington County,10215,3023,2418,1185,1190,1064,590,280,174,94,197
17001,Adams County,37931,31134,3002,2468,905,370,52,0,0,0,0
17003,Alexander County,8218,4916,1731,1230,297,33,11,0,0,0,0
17005,Bond County,14189,9936,2456,1584,208,5,0,0,0,0,0
17007,Boone County,24141,22083,1920,134,4,0,0,0,0,0,0
17009,Brown County,5261,3612,746,874,29,0,0,0,0,0,0
17011,Bureau County,26744,20376,1858,2182,2202,115,11,0,0,0,0
17013,Calhoun County,3045,1193,869,871,112,0,0,0,0,0,0
17015,Carroll County,13520,7998,1799,2533,744,234,170,42,0,0,0
17017,Cass County,12054,10024,1078,893,59,0,0,0,0,0,0
17019,Champaign County,72655,71193,1167,240,19,6,17,4,9,0,0
17021,Christian County,24240,22807,1098,273,51,8,3,0,0,0,0
17023,Clark County,14383,11861,1977,525,20,0,0,0,0,0,0
17025,Clay County,15241,11441,1989,1435,341,35,0,0,0,0,0
17027,Clinton County,26049,23032,2539,473,5,0,0,0,0,0,0
17029,Coles County,26982,25015,1717,250,0,0,0,0,0,0,0
17031,Cook County,1413021,1367833,35023,10163,2,0,0,0,0,0,0
17033,Crawford County,16953,15139,1661,153,0,0,0,0,0,0,0
17035,Cumberland County,11486,8986,2019,423,58,0,0,0,0,0,0
17037,DeKalb County,42667,41203,1137,327,0,0,0,0,0,0,0
17039,De Witt County,10792,9700,483,442,132,35,0,0,0,0,0
17041,Douglas County,14855,14618,234,3,0,0,0,0,0,0,0
17043,DuPage County,282996,271081,9165,2750,0,0,0,0,0,0,0
17045,Edgar County,17821,14322,3168,279,50,2,0,0,0,0,0
17047,Edwards County,7580,5741,1353,445,41,0,0,0,0,0,0
17049,Effingham County,23123,18678,3771,647,27,0,0,0,0,0,0
17051,Fayette County,20987,16458,3978,521,30,0,0,0,0,0,0
17053,Ford County,10480,10360,94,25,1,0,0,0,0,0,0
17055,Franklin County,30669,23960,5013,1410,251,35,0,0,0,0,0
17057,Fulton County,27589,22391,2533,2551,76,30,8,0,0,0,0
17059,Gallatin County,8092,7153,486,270,152,31,0,0,0,0,0
17061,Greene County,11624,10233,1230,161,0,0,0,0,0,0,0
17063,Grundy County,26655,21890,2401,2023,271,59,11,0,0,0,0
17065,Hamilton County,9929,7695,1850,384,0,0,0,0,0,0,0
17067,Hancock County,20689,16522,1742,2246,162,17,0,0,0,0,0
17069,Hardin County,4593,882,990,1089,1150,449,33,0,0,0,0
17071,Henderson County,7822,6814,130,860,18,0,0,0,0,0,0
17073,Henry County,30801,27908,193,2460,143,92,5,0,0,0,0
17075,Iroquois County,27832,26323,935,521,52,1,0,0,0,0,0
17077,Jackson County,33794,19509,9061,4306,775,107,25,11,0,0,0
17079,Jasper County,15637,14041,1469,127,0,0,0,0,0,0,0
17081,Jefferson County,29749,22885,5795,1060,9,0,0,0,0,0,0
17083,Jersey County,14170,9605,2197,1947,369,51,1,0,0,0,0
17085,Jo Daviess County,22466,11317,5924,4718,502,5,0,0,0,0,0
17087,Johnson County,12477,3541,2961,4162,1610,199,4,0,0,0,0
17089,Kane County,180566,161084,10859,7685,864,74,0,0,0,0,0
17091,Kankakee County,54689,44012,3549,4613,1666,795,52,2,0,0,0
17093,Kendall County,51366,47656,3052,656,1,1,0,0,0,0,0
17095,Knox County,32999,29982,551,2378,60,24,4,0,0,0,0
17097,Lake County,252072,175486,39577,33701,3048,225,33,2,0,0,0
17099,LaSalle County,69844,43197,5648,16546,3321,981,127,22,2,0,0
17101,Lawrence County,15481,11809,1316,2323,33,0,0,0,0,0,0
17103,Lee County,28699,22517,3145,2774,182,72,9,0,0,0,0
17105,Livingston County,26679,24661,810,1033,157,11,3,4,0,0,0
17107,Logan County,18573,15981,956,1386,176,50,17,5,2,0,0
17109,McDonough County,18107,12571,1649,3374,487,26,0,0,0,0,0
17111,McHenry County,140201,118853,12946,7827,535,40,0,0,0,0,0
17113,McLean County,67888,65298,1225,1070,219,61,15,0,0,0,0
17115,Macon County,56163,54137,1954,72,0,0,0,0,0,0,0
17117,Macoupin County,37785,29466,5146,2532,636,5,0,0,0,0,0
17119,Madison County,134446,113679,16652,4044,71,0,0,0,0,0,0
17121,Marion County,27985,22816,4196,863,107,3,0,0,0,0,0
17123,Marshall County,12979,10842,1492,589,39,9,8,0,0,0,0
17125,Mason County,15925,12928,1024,1396,376,164,36,1,0,0,0
17127,Massac County,11026,2291,3492,3506,1343,378,16,0,0,0,0
17129,Menard County,11871,8237,1304,1653,545,114,13,5,0,0,0
17131,Mercer County,13498,10956,146,2172,165,55,4,0,0,0,0
17133,Monroe County,19137,13111,2544,2248,613,368,134,110,9,0,0
17135,Montgomery County,25605,20489,2762,2265,89,0,0,0,0,0,0
17137,Morgan County,22197,17742,2065,1985,276,109,20,0,0,0,0
17139,Moultrie County,10996,10330,614,52,0,0,0,0,0,0,0
17141,Ogle County,31225,23371,3557,3689,545,59,4,0,0,0,0
17143,Peoria County,86668,73413,5592,6234,1284,138,7,0,0,0,0
17145,Perry County,16125,10466,4068,1455,136,0,0,0,0,0,0
17147,Piatt County,11876,11214,383,233,44,2,0,0,0,0,0
17149,Pike County,21528,15010,2718,2782,826,180,12,0,0,0,0
17151,Pope County,7136,765,712,2469,2348,797,44,1,0,0,0
17153,Pulaski County,7444,5473,1471,477,23,0,0,0,0,0,0
17155,Putnam County,7800,5660,1024,767,290,52,7,0,0,0,0
17157,Randolph County,25457,19038,3203,2758,453,5,0,0,0,0,0
17159,Richland County,12845,9344,2596,884,21,0,0,0,0,0,0
17161,Rock Island County,64643,48910,1688,9601,2803,1222,348,64,7,0,0
17163,St. Clair County,151397,128908,15021,6321,891,245,11,0,0,0,0
17165,Saline County,20926,15420,2785,1999,571,129,22,0,0,0,0
17167,Sangamon County,104875,95958,4871,3214,644,160,28,0,0,0,0
17169,Schuyler County,9053,6475,1308,1270,0,0,0,0,0,0,0
17171,Scott County,6738,5522,886,321,9,0,0,0,0,0,0
17173,Shelby County,20521,15572,3070,1732,142,5,0,0,0,0,0
17175,Stark County,5927,5762,91,74,0,0,0,0,0,0,0
17177,Stephenson County,26864,21079,3354,2016,391,24,0,0,0,0,0
17179,Tazewell County,67820,60508,3869,2914,392,125,9,3,0,0,0
17181,Union County,12676,3877,3946,3738,1065,48,1,1,0,0,0
17183,Vermilion County,54561,28720,12748,10070,2646,352,25,0,0,0,0
17185,Wabash County,9813,9524,280,9,0,0,0,0,0,0,0
17187,Warren County,13851,12212,286,1144,154,55,0,0,0,0,0
17189,Washington County,20172,18449,1563,160,0,0,0,0,0,0,0
17191,Wayne County,20127,14201,4452,1470,4,0,0,0,0,0,0
17193,White County,20579,18148,2356,75,0,0,0,0,0,0,0
17195,Whiteside County,35939,30935,3168,1805,22,3,6,0,0,0,0
17197,Will County,264047,232656,22655,7755,740,136,63,32,10,0,0
17199,Williamson County,50426,21775,13272,12611,2542,218,8,0,0,0,0
17201,Winnebago County,121075,104408,9637,6714,316,0,0,0,0,0,0
17203,Woodford County,25364,20348,2152,2402,391,43,28,0,0,0,0
18001,Adams County,19804,19193,592,19,0,0,0,0,0,0,0
18003,Allen County,158686,151541,6914,231,0,0,0,0,0,0,0
18005,Bartholomew County,37575,33149,3686,723,17,0,0,0,0,0,0
18007,Benton County,7771,7721,45,5,0,0,0,0,0,0,0
18009,Blackford County,8796,8559,231,6,0,0,0,0,0,0,0
18011,Boone County,36261,33202,2516,543,0,0,0,0,0,0,0
18013,Brown County,15424,5873,5663,3423,430,35,0,0,0,0,0
18015,Carroll County,21100,15604,1332,1895,2255,14,0,0,0,0,0
18017,Cass County,25099,22457,2292,350,0,0,0,0,0,0,0
18019,Clark County,60531,50173,9720,638,0,0,0,0,0,0,0
18021,Clay County,23156,18659,3278,1188,31,0,0,0,0,0,0
18023,Clinton County,25728,24596,874,258,0,0,0,0,0,0,0
18025,Crawford County,12976,2867,3148,5675,1230,55,1,0,0,0,0
18027,Daviess County,21742,14830,3798,2994,119,1,0,0,0,0,0
18029,Dearborn County,31916,20328,10597,991,0,0,0,0,0,0,0
18031,Decatur County,17771,16652,1084,35,0,0,0,0,0,0,0
18033,DeKalb County,33142,27348,4962,811,21,0,0,0,0,0,0
18035,Delaware County,58373,57077,1239,57,0,0,0,0,0,0,0
18037,Dubois County,34699,26935,6230,1509,25,0,0,0,0,0,0
18039,Elkhart County,87649,82194,5285,170,0,0,0,0,0,0,0
18041,Fayette County,14052,13061,976,15,0,0,0,0,0,0,0
18043,Floyd County,41687,32191,8929,567,0,0,0,0,0,0,0
