fips,name,count_property,count_windfactor1,count_windfactor2,count_windfactor3,count_windfactor4,count_windfactor5,count_windfactor6,count_windfactor7,count_windfactor8,count_windfactor9,count_windfactor10
17171,"Scott County, IL",6555,0,6555,0,0,0,0,0,0,0,0
17173,"Shelby County, IL",20461,0,20460,1,0,0,0,0,0,0,0
17175,"Stark County, IL",5927,0,5927,0,0,0,0,0,0,0,0
17177,"Stephenson County, IL",26864,0,26864,0,0,0,0,0,0,0,0
17179,"Tazewell County, IL",67820,0,67820,0,0,0,0,0,0,0,0
17181,"Union County, IL",12400,0,12200,200,0,0,0,0,0,0,0
17183,"Vermilion County, IL",56813,0,56813,0,0,0,0,0,0,0,0
17185,"Wabash County, IL",9813,0,9811,2,0,0,0,0,0,0,0
17187,"Warren County, IL",13851,0,13851,0,0,0,0,0,0,0,0
17189,"Washington County, IL",20172,0,20172,0,0,0,0,0,0,0,0
17191,"Wayne County, IL",20127,0,20127,0,0,0,0,0,0,0,0
17193,"White County, IL",20579,0,18910,1669,0,0,0,0,0,0,0
17195,"Whiteside County, IL",35937,0,35937,0,0,0,0,0,0,0,0
17197,"Will County, IL",263400,0,263400,0,0,0,0,0,0,0,0
17199,"Williamson County, IL",50426,0,50050,376,0,0,0,0,0,0,0
17201,"Winnebago County, IL",121248,0,121248,0,0,0,0,0,0,0,0
17203,"Woodford County, IL",25421,0,25421,0,0,0,0,0,0,0,0
18001,"Adams County, IN",19914,0,19914,0,0,0,0,0,0,0,0
18003,"Allen County, IN",157847,0,157847,0,0,0,0,0,0,0,0
18005,"Bartholomew County, IN",37551,0,37551,0,0,0,0,0,0,0,0
18007,"Benton County, IN",8011,0,8011,0,0,0,0,0,0,0,0
18009,"Blackford County, IN",8799,0,8799,0,0,0,0,0,0,0,0
18011,"Boone County, IN",33915,0,33915,0,0,0,0,0,0,0,0
18013,"Brown County, IN",14735,0,14735,0,0,0,0,0,0,0,0
18015,"Carroll County, IN",20959,0,20959,0,0,0,0,0,0,0,0
18017,"Cass County, IN",25186,0,25186,0,0,0,0,0,0,0,0
18019,"Clark County, IN",58582,0,58581,1,0,0,0,0,0,0,0
18021,"Clay County, IN",23137,0,23137,0,0,0,0,0,0,0,0
18023,"Clinton County, IN",25194,0,25194,0,0,0,0,0,0,0,0
18025,"Crawford County, IN",12579,0,12578,1,0,0,0,0,0,0,0
18027,"Daviess County, IN",20455,0,20455,0,0,0,0,0,0,0,0
18029,"Dearborn County, IN",31358,0,31358,0,0,0,0,0,0,0,0
18031,"Decatur County, IN",17570,0,17570,0,0,0,0,0,0,0,0
18033,"DeKalb County, IN",32462,0,32462,0,0,0,0,0,0,0,0
18035,"Delaware County, IN",57435,0,57435,0,0,0,0,0,0,0,0
18037,"Dubois County, IN",34433,0,34304,129,0,0,0,0,0,0,0
18039,"Elkhart County, IN",88308,0,88308,0,0,0,0,0,0,0,0
18041,"Fayette County, IN",13999,0,13999,0,0,0,0,0,0,0,0
18043,"Floyd County, IN",40999,0,40999,0,0,0,0,0,0,0,0
18045,"Fountain County, IN",14076,0,14076,0,0,0,0,0,0,0,0
18047,"Franklin County, IN",16789,0,16788,1,0,0,0,0,0,0,0
18049,"Fulton County, IN",16421,0,16421,0,0,0,0,0,0,0,0
18051,"Gibson County, IN",21016,0,19171,1844,1,0,0,0,0,0,0
18053,"Grant County, IN",38143,0,38143,0,0,0,0,0,0,0,0
18055,"Greene County, IN",25219,0,25219,0,0,0,0,0,0,0,0
18057,"Hamilton County, IN",137539,0,137539,0,0,0,0,0,0,0,0
18059,"Hancock County, IN",37715,0,37715,0,0,0,0,0,0,0,0
18061,"Harrison County, IN",26810,0,26690,120,0,0,0,0,0,0,0
18063,"Hendricks County, IN",73841,0,73841,0,0,0,0,0,0,0,0
18065,"Henry County, IN",29162,0,29162,0,0,0,0,0,0,0,0
18067,"Howard County, IN",43490,0,43490,0,0,0,0,0,0,0,0
18069,"Huntington County, IN",22509,0,22509,0,0,0,0,0,0,0,0
18071,"Jackson County, IN",25596,0,25596,0,0,0,0,0,0,0,0
18073,"Jasper County, IN",21354,0,21354,0,0,0,0,0,0,0,0
18075,"Jay County, IN",15673,0,15673,0,0,0,0,0,0,0,0
18077,"Jefferson County, IN",19734,0,19734,0,0,0,0,0,0,0,0
18079,"Jennings County, IN",19968,0,19968,0,0,0,0,0,0,0,0
18081,"Johnson County, IN",64814,0,64814,0,0,0,0,0,0,0,0
18083,"Knox County, IN",30140,0,30052,88,0,0,0,0,0,0,0
18085,"Kosciusko County, IN",51797,0,51797,0,0,0,0,0,0,0,0
18087,"LaGrange County, IN",26955,0,26955,0,0,0,0,0,0,0,0
18089,"Lake County, IN",234863,0,234863,0,0,0,0,0,0,0,0
18091,"LaPorte County, IN",64997,0,64997,0,0,0,0,0,0,0,0
18093,"Lawrence County, IN",30531,0,30531,0,0,0,0,0,0,0,0
18095,"Madison County, IN",83151,0,83151,0,0,0,0,0,0,0,0
18097,"Marion County, IN",342550,0,342550,0,0,0,0,0,0,0,0
18099,"Marshall County, IN",32052,0,32052,0,0,0,0,0,0,0,0
18101,"Martin County, IN",9901,0,9901,0,0,0,0,0,0,0,0
18103,"Miami County, IN",23028,0,23028,0,0,0,0,0,0,0,0
18105,"Monroe County, IN",58674,0,58593,81,0,0,0,0,0,0,0
18107,"Montgomery County, IN",22994,0,22994,0,0,0,0,0,0,0,0
18109,"Morgan County, IN",41662,0,41662,0,0,0,0,0,0,0,0
18111,"Newton County, IN",11205,0,11205,0,0,0,0,0,0,0,0
18113,"Noble County, IN",26723,0,26723,0,0,0,0,0,0,0,0
18115,"Ohio County, IN",3187,0,3187,0,0,0,0,0,0,0,0
18117,"Orange County, IN",21827,0,21779,46,2,0,0,0,0,0,0
18119,"Owen County, IN",17519,0,17519,0,0,0,0,0,0,0,0
18121,"Parke County, IN",19418,0,19418,0,0,0,0,0,0,0,0
18123,"Perry County, IN",16568,0,16454,114,0,0,0,0,0,0,0
18125,"Pike County, IN",16575,0,16460,115,0,0,0,0,0,0,0
18127,"Porter County, IN",79677,0,79677,0,0,0,0,0,0,0,0
18129,"Posey County, IN",19439,0,15667,3769,3,0,0,0,0,0,0
18131,"Pulaski County, IN",17360,0,17360,0,0,0,0,0,0,0,0
18133,"Putnam County, IN",25527,0,25527,0,0,0,0,0,0,0,0
18135,"Randolph County, IN",18046,0,18046,0,0,0,0,0,0,0,0
18137,"Ripley County, IN",17385,0,17385,0,0,0,0,0,0,0,0
18139,"Rush County, IN",11878,0,11878,0,0,0,0,0,0,0,0
18141,"St. Joseph County, IN",118785,0,118785,0,0,0,0,0,0,0,0
18143,"Scott County, IN",14688,0,14688,0,0,0,0,0,0,0,0
18145,"Shelby County, IN",29155,0,29155,0,0,0,0,0,0,0,0
18147,"Spencer County, IN",22664,0,21700,964,0,0,0,0,0,0,0
18149,"Starke County, IN",18977,0,18977,0,0,0,0,0,0,0,0
18151,"Steuben County, IN",38687,0,38687,0,0,0,0,0,0,0,0
18153,"Sullivan County, IN",17555,0,17552,3,0,0,0,0,0,0,0
18155,"Switzerland County, IN",7869,0,7869,0,0,0,0,0,0,0,0
18157,"Tippecanoe County, IN",65674,0,65674,0,0,0,0,0,0,0,0
18159,"Tipton County, IN",13659,0,13659,0,0,0,0,0,0,0,0
18161,"Union County, IN",6345,0,6345,0,0,0,0,0,0,0,0
18163,"Vanderburgh County, IN",78627,0,76775,1852,0,0,0,0,0,0,0
18165,"Vermillion County, IN",12203,0,12203,0,0,0,0,0,0,0,0
18167,"Vigo County, IN",59782,0,59782,0,0,0,0,0,0,0,0
18169,"Wabash County, IN",19141,0,19141,0,0,0,0,0,0,0,0
18171,"Warren County, IN",10378,0,10378,0,0,0,0,0,0,0,0
18173,"Warrick County, IN",37724,0,36946,778,0,0,0,0,0,0,0
18175,"Washington County, IN",18073,0,18073,0,0,0,0,0,0,0,0
18177,"Wayne County, IN",35045,0,35045,0,0,0,0,0,0,0,0
18179,"Wells County, IN",16274,0,16274,0,0,0,0,0,0,0,0
18181,"White County, IN",22386,0,22386,0,0,0,0,0,0,0,0
18183,"Whitley County, IN",19774,0,19774,0,0,0,0,0,0,0,0
20001,"Allen County, KS",10812,0,10812,0,0,0,0,0,0,0,0
20003,"Anderson County, KS",7292,0,7292,0,0,0,0,0,0,0,0
20005,"Atchison County, KS",9683,0,9683,0,0,0,0,0,0,0,0
20007,"Barber County, KS",6843,0,6843,0,0,0,0,0,0,0,0
20009,"Barton County, KS",18003,0,18003,0,0,0,0,0,0,0,0
20011,"Bourbon County, KS",12268,0,12268,0,0,0,0,0,0,0,0
20013,"Brown County, KS",8554,0,8554,0,0,0,0,0,0,0,0
20015,"Butler County, KS",33214,0,33214,0,0,0,0,0,0,0,0
20017,"Chase County, KS",4417,0,4417,0,0,0,0,0,0,0,0
20019,"Chautauqua County, KS",5435,0,5371,64,0,0,0,0,0,0,0
20021,"Cherokee County, KS",15780,0,15187,593,0,0,0,0,0,0,0
20023,"Cheyenne County, KS",4823,0,4823,0,0,0,0,0,0,0,0
20025,"Clark County, KS",3834,0,3834,0,0,0,0,0,0,0,0
20027,"Clay County, KS",7595,0,7595,0,0,0,0,0,0,0,0
20029,"Cloud County, KS",9321,0,9321,0,0,0,0,0,0,0,0
20031,"Coffey County, KS",8173,0,8172,1,0,0,0,0,0,0,0
20033,"Comanche County, KS",3471,0,3471,0,0,0,0,0,0,0,0
20035,"Cowley County, KS",20735,0,20675,60,0,0,0,0,0,0,0
20037,"Crawford County, KS",23552,0,23536,16,0,0,0,0,0,0,0
20039,"Decatur County, KS",5013,0,5013,0,0,0,0,0,0,0,0
20041,"Dickinson County, KS",13825,0,13825,0,0,0,0,0,0,0,0
20043,"Doniphan County, KS",7671,0,7671,0,0,0,0,0,0,0,0
20045,"Douglas County, KS",40856,0,40856,0,0,0,0,0,0,0,0
20047,"Edwards County, KS",4600,0,4600,0,0,0,0,0,0,0,0
20049,"Elk County, KS",4337,0,4337,0,0,0,0,0,0,0,0
20051,"Ellis County, KS",15402,0,15402,0,0,0,0,0,0,0,0
20053,"Ellsworth County, KS",6364,0,6364,0,0,0,0,0,0,0,0
20055,"Finney County, KS",15284,0,15284,0,0,0,0,0,0,0,0
20057,"Ford County, KS",15588,0,15588,0,0,0,0,0,0,0,0
20059,"Franklin County, KS",14445,0,14445,0,0,0,0,0,0,0,0
20061,"Geary County, KS",13727,0,13727,0,0,0,0,0,0,0,0
20063,"Gove County, KS",4550,0,4550,0,0,0,0,0,0,0,0
20065,"Graham County, KS",5065,0,5065,0,0,0,0,0,0,0,0
20067,"Grant County, KS",5664,0,5664,0,0,0,0,0,0,0,0
20069,"Gray County, KS",6404,0,6404,0,0,0,0,0,0,0,0
20071,"Greeley County, KS",3399,0,3399,0,0,0,0,0,0,0,0
20073,"Greenwood County, KS",9388,0,9386,2,0,0,0,0,0,0,0
20075,"Hamilton County, KS",4256,0,4256,0,0,0,0,0,0,0,0
20077,"Harper County, KS",7118,0,7118,0,0,0,0,0,0,0,0
20079,"Harvey County, KS",18718,0,18718,0,0,0,0,0,0,0,0
20081,"Haskell County, KS",4222,0,4222,0,0,0,0,0,0,0,0
20083,"Hodgeman County, KS",3559,0,3559,0,0,0,0,0,0,0,0
20085,"Jackson County, KS",9168,0,9168,0,0,0,0,0,0,0,0
20087,"Jefferson County, KS",15223,0,15223,0,0,0,0,0,0,0,0
20089,"Jewell County, KS",6896,0,6896,0,0,0,0,0,0,0,0
20091,"Johnson County, KS",238783,0,238783,0,0,0,0,0,0,0,0
20093,"Kearny County, KS",4212,0,4212,0,0,0,0,0,0,0,0
20095,"Kingman County, KS",8013,0,8013,0,0,0,0,0,0,0,0
20097,"Kiowa County, KS",3889,0,3889,0,0,0,0,0,0,0,0
20099,"Labette County, KS",15454,0,14978,476,0,0,0,0,0,0,0
20101,"Lane County, KS",3545,0,3545,0,0,0,0,0,0,0,0
20103,"Leavenworth County, KS",31351,0,31351,0,0,0,0,0,0,0,0
20105,"Lincoln County, KS",4996,0,4996,0,0,0,0,0,0,0,0
20107,"Linn County, KS",18502,0,18502,0,0,0,0,0,0,0,0
20109,"Logan County, KS",4297,0,4297,0,0,0,0,0,0,0,0
20111,"Lyon County, KS",17059,0,17059,0,0,0,0,0,0,0,0
20113,"McPherson County, KS",17861,0,17861,0,0,0,0,0,0,0,0
20115,"Marion County, KS",12357,0,12357,0,0,0,0,0,0,0,0
20117,"Marshall County, KS",9788,0,9788,0,0,0,0,0,0,0,0
20119,"Meade County, KS",5267,0,5267,0,0,0,0,0,0,0,0
20121,"Miami County, KS",18160,0,18160,0,0,0,0,0,0,0,0
20123,"Mitchell County, KS",7460,0,7460,0,0,0,0,0,0,0,0
20125,"Montgomery County, KS",22806,0,22686,118,2,0,0,0,0,0,0
20127,"Morris County, KS",5960,0,5960,0,0,0,0,0,0,0,0
20129,"Morton County, KS",5007,0,5007,0,0,0,0,0,0,0,0
20131,"Nemaha County, KS",8697,0,8697,0,0,0,0,0,0,0,0
20133,"Neosho County, KS",12069,0,12042,27,0,0,0,0,0,0,0
20135,"Ness County, KS",6042,0,6042,0,0,0,0,0,0,0,0
20137,"Norton County, KS",6137,0,6137,0,0,0,0,0,0,0,0
20139,"Osage County, KS",12304,0,12304,0,0,0,0,0,0,0,0
20141,"Osborne County, KS",6578,0,6578,0,0,0,0,0,0,0,0
20143,"Ottawa County, KS",6701,0,6701,0,0,0,0,0,0,0,0
20145,"Pawnee County, KS",6351,0,6351,0,0,0,0,0,0,0,0
20147,"Phillips County, KS",7084,0,7084,0,0,0,0,0,0,0,0
20149,"Pottawatomie County, KS",15716,0,15716,0,0,0,0,0,0,0,0
20151,"Pratt County, KS",7954,0,7954,0,0,0,0,0,0,0,0
20153,"Rawlins County, KS",5118,0,5118,0,0,0,0,0,0,0,0
20155,"Reno County, KS",35384,0,35384,0,0,0,0,0,0,0,0
20157,"Republic County, KS",6924,0,6924,0,0,0,0,0,0,0,0
20159,"Rice County, KS",9306,0,9306,0,0,0,0,0,0,0,0
20161,"Riley County, KS",24556,0,24556,0,0,0,0,0,0,0,0
20163,"Rooks County, KS",6720,0,6720,0,0,0,0,0,0,0,0
20165,"Rush County, KS",5319,0,5319,0,0,0,0,0,0,0,0
20167,"Russell County, KS",7821,0,7821,0,0,0,0,0,0,0,0
20169,"Saline County, KS",26176,0,26176,0,0,0,0,0,0,0,0
20171,"Scott County, KS",4794,0,4794,0,0,0,0,0,0,0,0
20173,"Sedgwick County, KS",223943,0,223943,0,0,0,0,0,0,0,0
20175,"Seward County, KS",10108,0,10108,0,0,0,0,0,0,0,0
20177,"Shawnee County, KS",75105,0,75105,0,0,0,0,0,0,0,0
20179,"Sheridan County, KS",4088,0,4088,0,0,0,0,0,0,0,0
20181,"Sherman County, KS",6370,0,6370,0,0,0,0,0,0,0,0
20183,"Smith County, KS",6691,0,6691,0,0,0,0,0,0,0,0
20185,"Stafford County, KS",6021,0,6021,0,0,0,0,0,0,0,0
20187,"Stanton County, KS",4032,0,4032,0,0,0,0,0,0,0,0
20189,"Stevens County, KS",5782,0,5782,0,0,0,0,0,0,0,0
20191,"Sumner County, KS",18308,0,18307,1,0,0,0,0,0,0,0
20193,"Thomas County, KS",7370,0,7370,0,0,0,0,0,0,0,0
20195,"Trego County, KS",4722,0,4722,0,0,0,0,0,0,0,0
20197,"Wabaunsee County, KS",7129,0,7129,0,0,0,0,0,0,0,0
20199,"Wallace County, KS",2876,0,2876,0,0,0,0,0,0,0,0
20201,"Washington County, KS",7830,0,7830,0,0,0,0,0,0,0,0
20203,"Wichita County, KS",3274,0,3274,0,0,0,0,0,0,0,0
20205,"Wilson County, KS",9813,0,9813,0,0,0,0,0,0,0,0
20207,"Woodson County, KS",4783,0,4782,1,0,0,0,0,0,0,0
20209,"Wyandotte County, KS",68211,0,68211,0,0,0,0,0,0,0,0
21001,"Adair County, KY",13904,0,13386,518,0,0,0,0,0,0,0
21003,"Allen County, KY",14145,0,12080,2052,13,0,0,0,0,0,0
21005,"Anderson County, KY",12291,0,12282,9,0,0,0,0,0,0,0
21007,"Ballard County, KY",6445,0,578,5461,406,0,0,0,0,0,0
21009,"Barren County, KY",23485,0,19892,3487,106,0,0,0,0,0,0
21011,"Bath County, KY",620,0,587,33,0,0,0,0,0,0,0
21015,"Boone County, KY",51656,0,51656,0,0,0,0,0,0,0,0
21017,"Bourbon County, KY",9065,0,8803,262,0,0,0,0,0,0,0
21019,"Boyd County, KY",26252,0,26252,0,0,0,0,0,0,0,0
21021,"Boyle County, KY",12625,0,11032,1593,0,0,0,0,0,0,0
21023,"Bracken County, KY",5806,0,5806,0,0,0,0,0,0,0,0
21025,"Breathitt County, KY",2618,0,2618,0,0,0,0,0,0,0,0
21027,"Breckinridge County, KY",21407,0,18606,2801,0,0,0,0,0,0,0
21029,"Bullitt County, KY",33209,0,33204,5,0,0,0,0,0,0,0
21031,"Butler County, KY",8516,0,7109,1378,29,0,0,0,0,0,0
21033,"Caldwell County, KY",9367,0,3748,5321,298,0,0,0,0,0,0
21035,"Calloway County, KY",37429,0,72,26793,10564,0,0,0,0,0,0
21037,"Campbell County, KY",34917,0,34917,0,0,0,0,0,0,0,0
21039,"Carlisle County, KY",3859,0,74,2973,812,0,0,0,0,0,0
21041,"Carroll County, KY",5219,0,5219,0,0,0,0,0,0,0,0
21043,"Carter County, KY",14470,0,14470,0,0,0,0,0,0,0,0
21045,"Casey County, KY",10660,0,10575,85,0,0,0,0,0,0,0
21047,"Christian County, KY",27042,0,2045,21986,3011,0,0,0,0,0,0
21049,"Clark County, KY",17082,0,15853,1229,0,0,0,0,0,0,0
21055,"Crittenden County, KY",8281,0,6591,1673,17,0,0,0,0,0,0
21057,"Cumberland County, KY",4728,0,4688,40,0,0,0,0,0,0,0
21059,"Daviess County, KY",45020,0,42171,2849,0,0,0,0,0,0,0
21061,"Edmonson County, KY",11450,0,10726,723,1,0,0,0,0,0,0
21063,"Elliott County, KY",3958,0,3958,0,0,0,0,0,0,0,0
21067,"Fayette County, KY",111390,0,111047,343,0,0,0,0,0,0,0
21069,"Fleming County, KY",6023,0,6023,0,0,0,0,0,0,0,0
21071,"Floyd County, KY",20769,0,20769,0,0,0,0,0,0,0,0
21073,"Franklin County, KY",21988,0,21988,0,0,0,0,0,0,0,0
21075,"Fulton County, KY",4960,0,14,3652,1294,0,0,0,0,0,0
21077,"Gallatin County, KY",4665,0,4665,0,0,0,0,0,0,0,0
21079,"Garrard County, KY",9764,0,8032,1732,0,0,0,0,0,0,0
21081,"Grant County, KY",11048,0,11048,0,0,0,0,0,0,0,0
21083,"Graves County, KY",29039,0,69,21732,7238,0,0,0,0,0,0
21087,"Green County, KY",8517,0,7947,570,0,0,0,0,0,0,0
21089,"Greenup County, KY",22847,0,22847,0,0,0,0,0,0,0,0
21091,"Hancock County, KY",4657,0,4501,156,0,0,0,0,0,0,0
21093,"Hardin County, KY",45000,0,44300,700,0,0,0,0,0,0,0
21095,"Harlan County, KY",17840,0,17840,0,0,0,0,0,0,0,0
21097,"Harrison County, KY",8910,0,8903,7,0,0,0,0,0,0,0
21099,"Hart County, KY",11880,0,10605,1274,1,0,0,0,0,0,0
21101,"Henderson County, KY",20177,0,17667,2510,0,0,0,0,0,0,0
21105,"Hickman County, KY",4354,0,61,2983,1310,0,0,0,0,0,0
21107,"Hopkins County, KY",28396,0,25730,2638,28,0,0,0,0,0,0
21111,"Jefferson County, KY",285890,0,285889,1,0,0,0,0,0,0,0
21113,"Jessamine County, KY",19840,0,18951,889,0,0,0,0,0,0,0
21115,"Johnson County, KY",11256,0,11256,0,0,0,0,0,0,0,0
21117,"Kenton County, KY",62510,0,62510,0,0,0,0,0,0,0,0
21121,"Knox County, KY",15240,0,15226,14,0,0,0,0,0,0,0
21125,"Laurel County, KY",27120,0,26879,241,0,0,0,0,0,0,0
21127,"Lawrence County, KY",9728,0,9728,0,0,0,0,0,0,0,0
21131,"Leslie County, KY",8842,0,8842,0,0,0,0,0,0,0,0
21133,"Letcher County, KY",12547,0,12547,0,0,0,0,0,0,0,0
21135,"Lewis County, KY",6929,0,6929,0,0,0,0,0,0,0,0
21137,"Lincoln County, KY",15133,0,13959,1174,0,0,0,0,0,0,0
21141,"Logan County, KY",18585,0,1363,14133,3089,0,0,0,0,0,0
21143,"Lyon County, KY",10495,0,6337,4038,120,0,0,0,0,0,0
21145,"McCracken County, KY",34560,0,2502,31973,85,0,0,0,0,0,0
21147,"McCreary County, KY",10287,0,10287,0,0,0,0,0,0,0,0
21149,"McLean County, KY",6624,0,5080,1523,21,0,0,0,0,0,0
21151,"Madison County, KY",35098,0,33577,1521,0,0,0,0,0,0,0
21153,"Magoffin County, KY",6686,0,6686,0,0,0,0,0,0,0,0
21155,"Marion County, KY",10464,0,8362,2102,0,0,0,0,0,0,0
21157,"Marshall County, KY",25831,0,1748,23301,782,0,0,0,0,0,0
21159,"Martin County, KY",6621,0,6621,0,0,0,0,0,0,0,0
21161,"Mason County, KY",11117,0,11117,0,0,0,0,0,0,0,0
21163,"Meade County, KY",14386,0,13299,1087,0,0,0,0,0,0,0
21167,"Mercer County, KY",11658,0,9789,1869,0,0,0,0,0,0,0
21171,"Monroe County, KY",8385,0,7475,910,0,0,0,0,0,0,0
21173,"Montgomery County, KY",1889,0,1729,160,0,0,0,0,0,0,0
21175,"Morgan County, KY",4087,0,4087,0,0,0,0,0,0,0,0
21177,"Muhlenberg County, KY",19846,0,15410,4353,83,0,0,0,0,0,0
21179,"Nelson County, KY",24534,0,24284,250,0,0,0,0,0,0,0
21181,"Nicholas County, KY",4854,0,4727,127,0,0,0,0,0,0,0
21183,"Ohio County, KY",15495,0,12926,2545,24,0,0,0,0,0,0
21185,"Oldham County, KY",25225,0,25223,2,0,0,0,0,0,0,0
21187,"Owen County, KY",11661,0,11661,0,0,0,0,0,0,0,0
21189,"Owsley County, KY",3461,0,3460,1,0,0,0,0,0,0,0
21191,"Pendleton County, KY",7892,0,7892,0,0,0,0,0,0,0,0
21193,"Perry County, KY",14815,0,14815,0,0,0,0,0,0,0,0
21197,"Powell County, KY",4229,0,4149,80,0,0,0,0,0,0,0
21199,"Pulaski County, KY",46022,0,44202,1820,0,0,0,0,0,0,0
21201,"Robertson County, KY",1580,0,1580,0,0,0,0,0,0,0,0
21205,"Rowan County, KY",10171,0,10171,0,0,0,0,0,0,0,0
21207,"Russell County, KY",20303,0,19434,868,1,0,0,0,0,0,0
21209,"Scott County, KY",22889,0,22889,0,0,0,0,0,0,0,0
21211,"Shelby County, KY",21100,0,21092,8,0,0,0,0,0,0,0
21213,"Simpson County, KY",9757,0,2011,6492,1254,0,0,0,0,0,0
21215,"Spencer County, KY",9114,0,9097,17,0,0,0,0,0,0,0
21217,"Taylor County, KY",13419,0,12084,1335,0,0,0,0,0,0,0
21219,"Todd County, KY",8149,0,656,5153,2340,0,0,0,0,0,0
21221,"Trigg County, KY",18655,0,1305,16591,759,0,0,0,0,0,0
21223,"Trimble County, KY",5556,0,5556,0,0,0,0,0,0,0,0
21225,"Union County, KY",8256,0,3957,4294,5,0,0,0,0,0,0
21227,"Warren County, KY",49169,0,38421,9598,1150,0,0,0,0,0,0
21229,"Washington County, KY",6950,0,6021,929,0,0,0,0,0,0,0
21231,"Wayne County, KY",15029,0,14144,885,0,0,0,0,0,0,0
21233,"Webster County, KY",10788,0,8726,2061,1,0,0,0,0,0,0
21235,"Whitley County, KY",16568,0,16538,30,0,0,0,0,0,0,0
21239,"Woodford County, KY",11299,0,11126,173,0,0,0,0,0,0,0
22001,"Acadia Parish, LA",33719,0,0,0,0,0,0,0,1643,32076,0
22003,"Allen Parish, LA",14788,0,0,0,0,0,0,0,11865,2923,0
22005,"Ascension Parish, LA",51797,0,0,0,0,0,0,0,953,50844,0
22007,"Assumption Parish, LA",12004,0,0,0,0,0,0,0,0,11968,36
22009,"Avoyelles Parish, LA",28247,0,0,0,0,0,0,0,26619,1628,0
22011,"Beauregard Parish, LA",21625,0,0,0,0,0,0,0,19999,1626,0
22013,"Bienville Parish, LA",13592,0,0,0,0,0,12995,257,340,0,0
22015,"Bossier Parish, LA",73063,0,0,0,0,0,71702,526,835,0,0
22017,"Caddo Parish, LA",137807,0,0,0,0,0,137045,264,498,0,0
22019,"Calcasieu Parish, LA",157729,0,0,0,0,0,0,0,23871,133829,29
22021,"Caldwell Parish, LA",7602,0,0,0,0,0,2851,2142,2609,0,0
22023,"Cameron Parish, LA",7872,0,0,0,0,0,0,0,0,4738,3134
22025,"Catahoula Parish, LA",7580,0,0,0,0,0,0,197,7383,0,0
22027,"Claiborne Parish, LA",14685,0,0,0,0,0,14434,45,206,0,0
22029,"Concordia Parish, LA",13423,0,0,0,0,0,0,0,13202,221,0
22031,"De Soto Parish, LA",21846,0,0,0,0,0,19434,379,2033,0,0
22033,"East Baton Rouge Parish, LA",195094,0,0,0,0,0,0,0,107314,87780,0
22035,"East Carroll Parish, LA",5387,0,0,0,0,0,4217,327,843,0,0
22037,"East Feliciana Parish, LA",11452,0,0,0,0,0,0,0,10901,551,0
22039,"Evangeline Parish, LA",14175,0,0,0,0,0,0,0,8006,6169,0
22041,"Franklin Parish, LA",13193,0,0,0,0,0,1454,1300,10439,0,0
22043,"Grant Parish, LA",9301,0,0,0,0,0,0,0,9301,0,0
22045,"Iberia Parish, LA",35447,0,0,0,0,0,0,0,50,35340,57
22047,"Iberville Parish, LA",14317,0,0,0,0,0,0,0,2073,12244,0
22049,"Jackson Parish, LA",12122,0,0,0,0,0,10772,829,521,0,0
22051,"Jefferson Parish, LA",157411,0,0,0,0,0,0,0,0,153317,4094
22053,"Jefferson Davis Parish, LA",18931,0,0,0,0,0,0,0,1698,17228,5
22055,"Lafayette Parish, LA",105925,0,0,0,0,0,0,0,434,105491,0
22057,"Lafourche Parish, LA",42344,0,0,0,0,0,0,0,0,35526,6818
22059,"LaSalle Parish, LA",12604,0,0,0,0,0,63,988,11553,0,0
22061,"Lincoln Parish, LA",24600,0,0,0,0,0,24495,58,47,0,0
22063,"Livingston Parish, LA",61736,0,0,0,0,0,0,0,34889,26847,0
22067,"Morehouse Parish, LA",20562,0,0,0,0,0,19391,613,558,0,0
22069,"Natchitoches Parish, LA",24273,0,0,0,0,0,3091,804,20378,0,0
22071,"Orleans Parish, LA",151094,0,0,0,0,0,0,0,0,133606,17488
22073,"Ouachita Parish, LA",81105,0,0,0,0,0,78788,1193,1124,0,0
22075,"Plaquemines Parish, LA",15506,0,0,0,0,0,0,0,0,5500,10006
22077,"Pointe Coupee Parish, LA",15256,0,0,0,0,0,0,0,7098,8158,0
22079,"Rapides Parish, LA",74596,0,0,0,0,0,0,0,74550,46,0
22081,"Red River Parish, LA",6296,0,0,0,0,0,3901,451,1944,0,0
22083,"Richland Parish, LA",14061,0,0,0,0,0,8301,1684,4076,0,0
22085,"Sabine Parish, LA",22286,0,0,0,0,0,1667,276,20335,8,0
22087,"St. Bernard Parish, LA",21849,0,0,0,0,0,0,0,0,17814,4035
22089,"St. Charles Parish, LA",34060,0,0,0,0,0,0,0,0,32820,1240
22093,"St. James Parish, LA",10170,0,0,0,0,0,0,0,0,10169,1
22095,"St. John the Baptist Parish, LA",25406,0,0,0,0,0,0,0,0,24852,554
22097,"St. Landry Parish, LA",51380,0,0,0,0,0,0,0,17265,34115,0
22099,"St. Martin Parish, LA",37259,0,0,0,0,0,0,0,2360,34898,1
22101,"St. Mary Parish, LA",43948,0,0,0,0,0,0,0,0,40748,3200
22103,"St. Tammany Parish, LA",90442,0,0,0,0,0,0,0,6548,82268,1626
22105,"Tangipahoa Parish, LA",69787,0,0,0,0,0,0,0,33586,36015,186
22107,"Tensas Parish, LA",5939,0,0,0,0,0,165,243,5531,0,0
